lat,lon,year,carbon,forested
37.627355,-119.623166,2006,29.585956969936017,1.0
37.732715,-120.213999,2006,13.126165234854216,1.0
37.736541,-119.755259,2006,125.40562852142,1.0
37.750869,-119.51983,2006,177.5968416881402,1.0
37.774118,-119.433035,2006,147.87951054193917,1.0
37.796341,-119.613793,2006,12.922861326012638,1.0
38.78118,-123.388052,2006,74.73852307855674,0.93738
39.048445,-123.612322,2006,199.9699491426124,0.932657
39.130358,-123.452778,2006,74.90237992824622,1.0
39.12215,-123.134401,2006,28.721101783461037,1.0
39.257962,-123.761783,2006,64.85045088890888,0.945495
39.37922800000001,-123.619386,2006,271.32855486962467,1.0
39.439455,-123.506783,2006,97.3863048145838,1.0
39.468046,-123.181645,2006,136.44252688922555,1.0
39.549826,-123.653057,2006,130.7421642877334,1.0
39.564823,-123.35643799999998,2006,95.6862686162852,1.0
39.587168,-123.025372,2006,47.810387885323436,1.0
39.63078,-123.615505,2006,91.34793424414877,1.0
39.662337,-122.91129,2006,18.18135673703762,1.0
39.703555,-123.683141,2006,98.40691535866031,1.0
39.775387,-123.104224,2006,81.1772972129326,1.0
39.858813,-123.704424,2006,72.67990138360341,1.0
39.869352,-123.875558,2006,71.73899075670897,0.75
39.923577,-123.569569,2006,221.30574446082107,1.0
39.967169,-122.961554,2006,111.48779347086108,1.0
41.260764,-121.234578,2006,13.944142480286903,1.0
41.281636,-120.907405,2006,20.886949312266953,1.0
41.234835,-120.734266,2006,15.019790048073736,1.0
41.386416,-121.37524,2006,24.426182043670288,1.0
41.309462,-120.269564,2006,79.15388103836655,0.566106
41.392956,-121.069805,2006,40.18792061199008,1.0
41.499635,-120.289089,2006,87.07404171703593,1.0
41.513077,-121.424012,2006,18.080245463845987,1.0
41.582463,-121.10294,2006,5.7789408427904805,1.0
41.752156,-121.258073,2006,6.393319811708224,1.0
41.749088,-120.81466100000002,2006,8.567981290203168,1.0
41.805459,-120.64391299999998,2006,13.157989008234011,1.0
41.801788,-120.174811,2006,21.956206802045575,1.0
41.800169,-120.316397,2006,54.37857829239435,1.0
41.854827,-120.483019,2006,6.568278065775076,1.0
41.951537,-120.65895,2006,25.015098959867338,1.0
41.954365,-120.177524,2006,65.82343910223186,1.0
37.496927,-118.691406,2006,15.805014681999676,0.634976
37.539829,-118.052955,2006,8.291683318914009,1.0
37.679789,-118.990026,2006,74.09645418722981,1.0
37.63675300000001,-118.557352,2006,5.681770699067257,1.0
37.777138,-118.878341,2006,18.412095161791644,1.0
37.838185,-118.998153,2006,25.42208927749527,0.928242
37.817831,-118.556604,2006,4.866390288113969,1.0
37.80733,-118.42911,2006,0.780241848592246,1.0
37.858983,-118.426404,2006,0.0918976319752084,0.4271680000000001
37.923776,-119.180028,2006,43.407570506490536,1.0
37.977119,-118.565171,2006,2.9060021400914637,1.0
38.002955,-118.703341,2006,1.3565764205586919,1.0
38.236136,-119.556556,2006,53.66564441353944,1.0
38.234216,-119.516877,2006,54.48418663057016,1.0
38.284463,-119.34636100000002,2006,43.98236298074147,0.66095
38.260532,-119.175158,2006,7.350591163628256,1.0
38.31456,-119.050086,2006,10.180441198714792,1.0
38.424189,-119.233858,2006,30.361862581090946,1.0
38.46652,-119.353976,2006,136.77983786508182,1.0
38.548278,-119.52596,2006,5.745830177825004,1.0
35.829818,-121.380448,2006,23.506449207668773,0.841549
35.859996,-121.258224,2006,7.131965863846996,0.745758
35.894965,-120.519582,2006,3.6532247213642766,0.814434
35.935041,-120.98081,2006,7.251340936359862,0.75
36.138767,-121.526033,2006,0.32788539525438076,0.6384070000000001
36.154207,-121.425888,2006,13.709846570244414,1.0
36.255263,-120.680595,2006,15.16955392291806,1.0
36.357866,-121.591823,2006,93.60107304284845,1.0
36.455584,-121.904079,2006,32.63169014132243,0.092399
36.464431,-121.723298,2006,39.78982573699693,0.300774
36.844487,-121.639728,2006,17.689991755167267,1.0
38.529865,-122.277145,2006,4.476305018086374,0.273729
38.562821,-122.445253,2006,12.015222721569398,0.44533
38.663806,-122.578243,2006,134.758223251999,1.0
39.176623,-120.961785,2006,139.47219451446998,0.6446310000000001
39.272022,-121.142278,2006,0.893021250984036,1.0
39.299774,-120.809148,2006,169.89430260781626,1.0
39.332433,-120.969113,2006,42.86108995127049,0.25
39.348868,-120.659212,2006,13.751020673810391,1.0
39.353913,-120.371903,2006,9.427285462076796,1.0
39.39418,-120.044616,2006,10.159216691226339,1.0
33.6438,-117.600974,2006,5.248525364028108,0.218086
38.832467,-121.228931,2006,54.55127377720524,1.0
38.939594,-121.074273,2006,8.843894398297962,0.403541
38.991933,-120.964358,2006,83.41179088546596,1.0
39.002457,-120.48656,2006,122.17673013140407,0.988778
39.046427,-120.355566,2006,103.59562694636601,0.956629
39.148393,-120.794896,2006,142.29680985605913,1.0
39.133889,-120.732994,2006,110.3259851166374,1.0
39.211798,-120.655675,2006,38.76803187105678,1.0
39.199652,-120.339894,2006,8.329873318667431,1.0
39.296343,-120.53148,2006,30.15863902567341,1.0
39.647437,-121.042611,2006,152.6355491995108,1.0
39.754287,-121.205929,2006,195.82298540714817,1.0
39.798405,-120.898261,2006,68.15297750963742,1.0
39.804279,-121.027048,2006,24.654914775342355,1.0
39.78231,-120.564813,2006,69.28153723544902,0.969704
39.843513,-120.75913,2006,45.22697605879453,0.934412
39.835198,-120.42738500000002,2006,35.5051994488861,1.0
39.873299,-120.134206,2006,10.109136774504591,0.8743709999999999
39.956356,-121.341327,2006,167.53154231502387,1.0
39.897698,-121.211153,2006,268.86059221656217,0.959108
39.963801,-120.900695,2006,27.629661260458374,1.0
39.972476,-121.053984,2006,124.31589419417726,1.0
39.960768,-120.595753,2006,53.4252311121681,0.94873
39.994664,-120.769083,2006,138.18908541828776,1.0
39.980952,-120.247049,2006,63.83143047391921,1.0
40.036842,-120.450242,2006,3.269779387506282,1.0
40.081068,-121.242753,2006,90.9883789156577,1.0
40.144579,-121.084648,2006,83.58251661411475,0.911292
40.095635,-120.933246,2006,82.28815935238693,1.0
40.138427,-120.768258,2006,42.050617227248246,1.0
40.135126,-120.62141,2006,68.79314851640497,1.0
40.231402,-121.228738,2006,31.50434141202303,0.8622
40.301394,-121.085224,2006,7.179455362399567,1.0
40.441048,-121.449723,2006,74.03036818799612,1.0
40.402663,-121.272428,2006,30.43617064394022,0.7979729999999999
40.446534,-121.144441,2006,54.763457714116925,1.0
33.445442,-117.183094,2006,1.5651725068821225,0.165728
33.504490999999994,-114.883781,2006,4.952453615546849,1.0
36.405818,-120.688859,2006,7.059067063590787,1.0
36.50875300000001,-120.833472,2006,17.236389805377176,1.0
36.802727,-121.471455,2006,11.793489499704373,0.4618850000000001
34.135899,-116.776416,2006,10.330014081871484,1.0
34.203409,-116.699688,2006,13.314535943984598,1.0
34.295827,-117.61082,2006,59.28507015997094,1.0
34.286825,-117.195006,2006,61.16442570189272,1.0
34.298413000000004,-117.062385,2006,2.444528498439432,1.0
34.294831,-116.888791,2006,39.59040630345999,1.0
35.177712,-115.325128,2006,1.9374720213456869,1.0
32.677701,-116.727918,2006,2.9783723190882507,0.29945
32.819229,-116.594247,2006,14.870390013981428,0.8837119999999999
38.890417,-120.324314,2006,27.98195703981628,1.0
38.404495,-119.834115,2006,37.86477008733069,1.0
38.422283,-119.669681,2006,12.633111274898749,0.75
38.593875,-120.006398,2006,5.884678537922633,1.0
38.559286,-119.84398799999998,2006,132.11913458152662,1.0
38.70197,-119.836372,2006,7.430749319099222,1.0
38.737893,-120.008048,2006,5.175638891445703,1.0
38.86025,-119.881591,2006,16.94024649375562,1.0
38.331998,-120.704023,2006,59.96919678454549,1.0
38.522311,-120.873908,2006,21.652351533091586,0.695922
38.499444,-120.750194,2006,80.8052221305165,1.0
38.487874,-120.454976,2006,88.66665993682732,1.0
38.513244,-120.124622,2006,8.400241745979027,1.0
39.626277,-121.317817,2006,64.14432014719706,1.0
39.739733,-121.508703,2006,95.89708094044101,1.0
39.797156,-121.349983,2006,179.86149312764442,1.0
39.820412,-121.38666299999998,2006,13.447726125448403,1.0
39.885543,-121.54179,2006,131.06978874150252,0.918157
40.041526,-121.527113,2006,114.78597272103504,0.91506
40.102772,-121.400142,2006,177.90154578057465,1.0
38.058143,-120.545456,2006,45.28960331517843,1.0
38.16114,-120.696808,2006,16.319073540376007,1.0
38.162423,-120.65963,2006,20.90700925299292,0.8216469999999999
38.207732,-120.851956,2006,9.79195432429202,0.7001
38.181628,-120.415129,2006,20.737792910625053,1.0
38.378902,-120.574151,2006,45.5661991574774,1.0
38.41588,-120.26495,2006,91.60438732504446,0.8518530000000001
38.446733,-120.111754,2006,62.47790934893818,1.0
39.008391,-122.33251,2006,14.108851333253332,1.0
39.187391,-122.346313,2006,15.11796274027555,1.0
39.314645,-122.403943,2006,21.47775374712345,0.719194
41.521111,-123.853105,2006,195.78436694439426,1.0
41.488643,-123.670249,2006,135.48028759598296,1.0
41.65335,-123.697388,2006,285.250304503494,1.0
41.69128900000001,-123.873758,2006,109.473659779493,1.0
41.78481,-124.066632,2006,99.85348537493604,0.378985
41.794364,-124.189063,2006,12.70999933024651,0.089628
41.83472,-123.733844,2006,29.598920882471095,0.918741
41.829425,-123.861013,2006,8.147224453276044,1.0
41.991205,-123.723624,2006,143.96798302878494,1.0
38.537971,-120.605706,2006,133.7959095471509,1.0
38.56169000000001,-120.307082,2006,78.65050407039134,0.977289
38.688816,-120.933102,2006,61.472545535154495,0.672365
38.712697,-120.623411,2006,71.97617710883856,0.8598030000000001
38.667407,-120.426549,2006,97.32863250900131,1.0
38.706115,-120.30193,2006,38.557132475571855,0.997084
38.770205,-120.78883799999998,2006,35.3585923030136,0.75
38.847332,-120.48685,2006,268.72350548287585,1.0
38.872845,-120.631923,2006,165.55020487045573,1.0
36.05598,-118.280096,2006,66.83317167335356,1.0
36.151312,-118.769548,2006,3.8739017598312366,1.0
36.1592,-118.467447,2006,37.751534027578074,1.0
36.20831,-118.286393,2006,76.55514113619667,1.0
36.307471,-118.777708,2006,0.7135994718963676,0.262241
36.351497,-118.46566599999998,2006,129.64887969640492,0.7409220000000001
36.34115,-118.331116,2006,53.56518744850102,1.0
36.384854,-118.322284,2006,30.200588588422157,1.0
36.474326,-119.064203,2006,1.9444056968020076,0.904017
36.511062,-118.471967,2006,24.932669408959217,1.0
36.55807100000001,-118.607662,2006,100.80248631351981,0.996235
36.551446,-118.353489,2006,68.70359521855347,1.0
36.639384,-118.785767,2006,91.5298136831924,1.0
36.697304,-118.907566,2006,330.03659751050026,1.0
37.689215,-120.352036,2006,3.460336430397678,1.0
37.77238,-119.930172,2006,0.6395235632609748,1.0
37.896131,-119.75476100000002,2006,13.45468574446462,1.0
37.967545,-119.60638,2006,127.58915375446286,1.0
38.05067800000001,-120.06481200000002,2006,111.77348290003133,1.0
38.061435,-120.263881,2006,165.79416765030524,0.853452
38.112763,-119.92887,2006,86.72706572878069,1.0
38.072121,-119.499278,2006,111.18291632396445,1.0
38.239649,-120.264751,2006,53.210698999942004,0.990922
38.21462,-119.819577,2006,43.93064763807117,1.0
38.254687,-119.947384,2006,128.02805708262923,0.8475030000000001
38.355079,-120.135998,2006,85.13598334987955,1.0
34.714861,-119.393048,2006,10.080716596429916,0.75
34.858495,-119.400095,2006,1.6573992760693104,1.0
34.827663,-119.324143,2006,2.1730881691225528,1.0
34.830872,-119.253118,2006,3.754519311606799,1.0
39.268192,-121.43251200000002,2006,25.406568812647553,1.0
39.31550900000001,-121.295664,2006,25.74532945657452,1.0
39.465094,-121.292705,2006,18.910048150851363,0.5
39.443794,-121.137664,2006,77.915138854075,1.0
34.825267,-119.986272,2006,5.673197704895557,0.752214
34.814057,-119.51682,2006,8.178888230544771,1.0
37.12724,-121.509174,2006,28.1331027580971,1.0
37.289347,-121.678389,2006,19.955279068134985,0.608233
37.071641,-122.102381,2006,387.33607526105163,0.934408
37.108124,-122.27067,2006,8.139297186887962,0.043869
37.093768,-122.006147,2006,2.0494038037711375,0.75
37.103241,-121.953681,2006,270.8152405971644,0.803125
40.452294,-122.870936,2006,29.918316050616628,0.921881
40.484425,-122.720793,2006,83.26649735084547,1.0
40.521244,-122.397326,2006,5.101420630667974,0.399326
40.503588,-122.041447,2006,29.339744892863692,1.0
40.549905,-121.595181,2006,4.31460481680469,1.0
40.573964,-121.766894,2006,97.91359000887206,1.0
40.611701,-122.56064,2006,51.142897071843635,0.989669
40.596216,-121.447879,2006,50.440372535972465,1.0
40.689486,-122.409848,2006,19.280609408249067,1.0
40.732511,-122.104497,2006,9.940084849844444,0.922127
40.688427,-121.93325,2006,74.26170514565554,0.937001
40.693634,-121.650927,2006,71.67888579515126,1.0
40.711865,-121.781992,2006,117.9859842012465,1.0
40.744887,-121.320806,2006,1.1083852461197983,1.0
40.853458,-122.432395,2006,45.43893254398762,1.0
40.851029,-121.97066,2006,13.87224760654538,1.0
40.861473,-121.63811499999998,2006,36.230175456819055,1.0
41.005405,-122.486566,2006,85.16055242911371,1.0
40.958376,-122.280012,2006,79.05794830350304,1.0
40.987702,-122.117088,2006,54.45128003270092,0.92569
40.984538,-121.981375,2006,69.31707791759429,1.0
41.027204,-122.133796,2006,32.768945279182866,0.901993
41.034483,-121.65028,2006,85.23125112093557,1.0
41.058303,-121.81866200000002,2006,19.44632007164601,1.0
41.083964,-121.53661,2006,44.77537686297056,0.792818
41.11768,-122.329564,2006,162.17985408758977,1.0
41.145435,-122.026374,2006,119.92908214551035,1.0
39.455479,-120.840047,2006,67.43350824423365,1.0
39.479371,-120.993424,2006,189.0525356370156,0.965516
39.485654,-120.514125,2006,54.533243977361444,1.0
39.51634,-120.702917,2006,9.732920158980942,0.256948
39.500819,-120.204255,2006,31.516722752278923,1.0
39.535436,-120.403636,2006,51.86212612634695,1.0
39.523811,-120.093109,2006,2.0288189733403867,1.0
39.622747,-120.852142,2006,6.356114073339024,0.163146
39.618102,-120.806551,2006,178.3575662844561,0.6631239999999999
39.646559,-120.714333,2006,46.016980623968934,1.0
39.64694,-120.574547,2006,20.731998903985943,1.0
41.102788,-123.136861,2006,53.85211557273402,1.0
41.195425,-122.166021,2006,79.18740012735934,1.0
41.197059,-121.684714,2006,77.93473112174091,1.0
41.198164,-123.277028,2006,97.6478457351367,1.0
41.208391,-121.86401,2006,70.48614617705014,1.0
41.245441,-121.564209,2006,5.776783684843122,1.0
41.293113,-122.356947,2006,78.89310126003363,0.714858
41.278966,-121.56775,2006,6.173819166711152,1.0
41.331902,-121.696489,2006,10.710040197090848,1.0
41.392785,-123.45958799999998,2006,35.2698991790473,1.0
41.398636,-123.01354,2006,67.96351874328892,0.975151
41.47137,-122.826702,2006,109.54730517839306,1.0
41.451122,-122.673209,2006,6.605217721272771,1.0
41.44575800000001,-122.347505,2006,5.406173729902122,1.0
41.481081,-122.536402,2006,6.6459923045690035,1.0
41.486674,-122.032051,2006,47.23761451022921,1.0
41.545073,-123.323055,2006,31.076878555886868,1.0
41.495152,-122.222376,2006,21.91657514275549,1.0
41.561814,-123.493138,2006,205.87003471091413,1.0
41.555214,-122.999863,2006,80.56546486682701,1.0
41.53327700000001,-121.892268,2006,191.74562795537534,1.0
41.577507,-121.5703,2006,24.283778744941092,1.0
41.590636,-122.712879,2006,26.967723760786782,1.0
41.684355,-122.222059,2006,28.208675929995927,1.0
41.639811,-122.090133,2006,31.475879615291014,1.0
41.686455,-121.766229,2006,8.679806072286327,0.501893
41.738444,-123.531822,2006,19.22788793170837,1.0
41.687037,-123.338505,2006,189.20583926498196,1.0
41.692398,-121.897182,2006,17.975169170538486,1.0
41.746603,-123.195019,2006,130.9768221834823,1.0
41.740801,-123.074893,2006,31.280160110220166,1.0
41.738455,-122.744689,2006,18.303019869070802,1.0
41.788442,-122.874949,2006,106.84153558272304,1.0
41.778705,-122.095559,2006,26.658597619236303,0.555958
41.854187,-123.392584,2006,25.894685441174193,0.25
41.830371,-122.28226399999998,2006,110.19797407839062,1.0
41.872073,-123.557764,2006,43.40699836296916,0.700291
41.886918,-123.063492,2006,187.3624090061609,0.906688
41.88424600000001,-121.625931,2006,1.77652657412915,0.402715
41.902475,-123.262972,2006,108.3668090942202,1.0
41.936936,-122.940619,2006,19.86403980470124,0.36806
41.92358,-122.739356,2006,76.49873830306994,1.0
41.969649,-122.619454,2006,31.349527856959305,1.0
41.955697,-122.241317,2006,75.54713153710465,1.0
41.967793,-122.131905,2006,15.350943755520287,1.0
41.992468,-122.294582,2006,8.848039925319293,1.0
38.329304,-122.577654,2006,17.934965847772297,0.14160599999999998
38.457541,-123.00056,2006,161.41110040487266,1.0
38.50871,-122.593006,2006,143.57624923432547,1.0
38.535552,-122.738951,2006,28.620912856310927,1.0
38.636878,-122.905329,2006,8.169201927665856,0.707916
38.650085,-123.066076,2006,36.00819659646894,0.932579
38.679316,-122.771058,2006,26.122878110762333,0.9510049999999999
38.797339,-122.94258700000002,2006,26.68477969818717,1.0
38.674842,-123.16593,2006,88.67176191601558,1.0
37.142187,-121.218593,2006,29.022984591064116,1.0
39.217074,-121.723705,2006,4.677253011636376,0.689077
39.813259,-122.93909,2006,18.0777221112148,0.75
39.970597,-122.779962,2006,21.594727356955943,1.0
40.109422,-122.811576,2006,24.102574054107752,1.0
40.084316,-121.686093,2006,5.831269706735426,1.0
40.13074500000001,-122.495205,2006,20.542548030335567,1.0
40.163526,-122.62948,2006,0.9299905932180647,1.0
40.223548,-122.56498,2006,9.292958784721042,1.0
40.204176,-122.37573799999998,2006,0.5982132820032094,1.0
40.212177,-122.053215,2006,5.73264962016765,0.232457
40.240186,-121.742099,2006,63.64336182888198,1.0
40.224722,-121.562431,2006,60.400715763216155,0.951326
40.267938,-121.417459,2006,61.24036663885826,0.761663
40.28114,-122.503289,2006,33.244846301902626,0.339397
40.31035,-121.441795,2006,26.242593034132046,1.0
40.363483,-122.350197,2006,3.7726183574766727,0.25
40.405726,-121.587613,2006,90.77504722859092,1.0
40.252702,-123.144736,2006,111.79289322056793,1.0
40.40280300000001,-123.173176,2006,45.62129513218228,0.952161
40.408398,-123.323892,2006,8.964340876665904,1.0
40.461131,-122.999695,2006,26.46032748311892,1.0
40.570741,-123.18469,2006,8.667168095790554,0.971158
40.603035,-122.872892,2006,30.90207613885583,0.9470360000000001
40.6332,-123.053936,2006,74.42423787606043,1.0
40.646152,-122.747298,2006,33.21621344454884,0.861518
40.736517,-123.223272,2006,83.51791906713082,0.75
40.749704,-122.896778,2006,26.880773206172623,0.7372310000000001
40.857586,-123.530719,2006,135.12535209717907,1.0
40.902397,-123.40566499999998,2006,115.4573526292119,1.0
40.912683,-122.94356100000002,2006,90.21011136022251,1.0
40.948314,-123.080557,2006,3.4136306061528727,1.0
40.968559,-122.73461299999998,2006,3.1392188848847096,0.392316
40.96765300000001,-122.603874,2006,50.6795122506409,1.0
41.079118,-122.937442,2006,97.86461985865299,1.0
41.096288,-122.613354,2006,0.3637447319341684,1.0
41.185415,-122.69756,2006,75.54295583747842,1.0
41.164287,-122.489521,2006,108.9633975926507,1.0
41.28132100000001,-122.664362,2006,163.87147430323182,1.0
35.86575,-118.583868,2006,371.8231084883445,1.0
35.852235,-118.137044,2006,17.478116408522848,1.0
35.99961,-118.719611,2006,54.541528279281216,1.0
36.065902,-118.587041,2006,111.47055482154593,1.0
36.013896,-118.163379,2006,7.683263561892184,1.0
39.324754,-122.68059,2006,30.131010981684913,1.0
40.898036,-123.719526,2006,103.15933213491442,1.0
36.907706,-118.057255,2006,13.958297982704465,1.0
41.778285,-120.979847,2006,4.819650689427552,1.0
41.923977,-120.839765,2006,12.732117843763021,1.0
40.85036,-122.100859,2006,123.98386225111845,1.0
41.25606,-123.136297,2006,191.51071130351426,1.0
41.329972,-122.036369,2006,107.7121046922546,1.0
41.357674,-122.205628,2006,117.0704543074613,1.0
41.441304,-123.136358,2006,97.67214446695148,1.0
41.50565200000001,-121.709964,2006,44.75366082229118,0.9115
41.596434,-123.210659,2006,206.76032114813592,1.0
40.150119,-122.952742,2006,153.49937709327995,1.0
40.30809,-122.979336,2006,131.76582393772534,1.0
40.087499,-123.10603799999998,2006,99.01237316277779,1.0
40.217826,-123.454727,2006,144.0048845847507,1.0
40.27503,-123.301976,2006,219.09407225130985,1.0
40.36271,-123.464863,2006,122.129309818069,1.0
40.589283,-123.345114,2006,164.5892609179961,1.0
40.766652,-123.39685,2006,257.59757249481515,1.0
41.065266,-123.417795,2006,184.80612904485795,1.0
41.056405,-123.280335,2006,193.9653006904672,1.0
41.150897,-122.81903,2006,107.92022400018601,1.0
41.321815,-122.507518,2006,22.50658799549756,1.0
40.996275,-122.816458,2005,70.10874076010683,1.0
41.170155,-122.817916,2005,31.31142356431503,1.0
41.213182,-122.692303,2005,16.409068198742748,1.0
34.85485300000001,-119.693404,2006,3.927238527715915,1.0
37.91263,-119.936082,2006,20.08765978061729,1.0
